"id","name","street","location_id","postal_code","country","phone","brewery_type_id","url","web"
"6,957",Indigo Imp,"3615 Superior Avenue","11,642","44114",USA,(216) 881-0650,5,/brewers/indigo-imp/10100/,https://www.facebook.com/IndigoImp
"6,958",Indus Valley Brewing Company,"622 Highland Lake Cir.","8,331","30033",USA,,1,/brewers/indus-valley/14589/,https://www.facebook.com/pages/Indus-Valley-Brewing-Company/132422163536995
"6,960",Industrial Arts Brewing Company,"55 W Railroad Ave Bldg 25W","24,290","10923",USA,,4,/brewers/industrial-arts/28472/,https://www.facebook.com/industrialartsbrewing
"6,961",Industrial Revolution Brewing,"285 Cheeseman Street","24,242","80516",USA,(303) 828-1200,5,/brewers/industrial-revolution-brewing/18175/,https://www.facebook.com/TheIRBC
"6,963",Infamous Brewing Company,"4602 Weletka Drive","26,624","78734",USA,(512) 487-8786,4,/brewers/infamous/16448/,https://www.facebook.com/InfamousBrewing
"6,964",Infinite Ale Works,"304 South Magnolia Ave","7,807","34471",USA,(352) 512-0212,4,/brewers/infinite-ale-works/24848/,https://www.facebook.com/InfiniteAleWorks
"6,965",Infinity Brewing Company,"80 Ethan Allen Drive","13,758","05403",USA,(802) 735-1288,4,/brewers/infinity/18626/,https://www.facebook.com/Infinity-Brewing-Company-394631647330720
"6,966",Infusion Brewing Company,"6115 Maple St.","20,641","68104",USA,(402) 916-9998,4,/brewers/infusion/17119/,https://www.facebook.com/InfusionBrewing
"6,969",Inland Empire Brewing,"1710 Palmyrita Ave. Suite #11","5,732","92507",USA,(951) 643-7687,4,/brewers/inland-empire-brewing/10174/,https://www.facebook.com/iebrew
"6,970",Inland Wharf Brewing Company,"26440 Jefferson Ave, Ste A","23,329","92562",USA,(951) 795-5260,4,/brewers/inland-wharf/29822/,https://www.facebook.com/Inlandwharf
"6,971",Inlet Brewing Company,P.O. BOX 1483,"2,518","33468",USA,(561) 339-0004,1,/brewers/inlet/13259/,https://www.facebook.com/groups/35203990808/
"6,972",Inner Compass Brewing Company,"300 E 2nd St,","17,332","32771",USA,(407) 407-1792,5,/brewers/inner-compass/26870/,https://www.facebook.com/innercompassbrewingcompany
"6,976",Innovation Brew Works,"3650 W Temple Ave","15,115","91768",USA,(909) 979-6197,6,/brewers/innovation-brew-works/21165/,https://www.facebook.com/InnovationBrewWorks
"6,977",Innovation Brewing,"414 West Main Street","11,735","28779",USA,(828) 586-9678,4,/brewers/innovation-brewing/19953/,https://www.facebook.com/innovationbrewing
"6,979",Inoculum Ale Works,"1320 Commercial Way",482,"34606",USA,,4,/brewers/inoculum-ale-works/27847/,https://www.facebook.com/inoculumaleworks/
"6,981",Insight Brewing Company,"2821 East Hennepin Avenue","23,182","55413",USA,(612) 722-7222,4,/brewers/insight/21431/,https://www.facebook.com/insightbrewing
"6,984",Institution Ale Company,"438 Calle San Pablo, Unit I","4,932","93012",USA,(805) 482-3777,4,/brewers/institution-ale-company/17562/,https://www.facebook.com/InstitutionAles
"6,985",Insurgent Brewing Company,"990 North Hwy 89, Suite B","18,507","86323",USA,(928) 925-4773,6,/brewers/insurgent/30600/,https://www.facebook.com/insurgentbrewingco
"6,986",Insurrection AleWorks,"1635 E Railroad Street",,,USA,,4,/brewers/insurrection-aleworks/22355/,https://www.facebook.com/pages/Insurrection-AleWorks/816437348373229
"6,988",Interboro Spirits and Ales,"942 Grand Street","4,881","11211",USA,,4,/brewers/interboro-spirits-and-ales/28451/,https://www.facebook.com/interboronyc
"6,990",Intercourse Brewing Company,"4166 Ironbridge Drive","15,929","19426",USA,(610) 812-9426,1,/brewers/intercourse/11620/,https://www.facebook.com/intercoursebrewingco
"6,991",Intergalactic Brewing Company,"9835 Carroll Centre Rd #108","6,960","92126",USA,(858) 750-0601,4,/brewers/intergalactic/17642/,https://www.facebook.com/pages/Intergalactic-Brewing-Company/269611406418744
"6,993",Intersect Brewing,"2160 W Drake Road Ste. A-1","4,667","80526",USA,(970) 682-2041,4,/brewers/intersect-brewing/29495/,https://www.facebook.com/intersectbrewing
"6,994",Intracoastal Brewing Company,"652 W. Eau Gallie Blvd",433,"32935",USA,(321) 872-7395,4,/brewers/intracoastal/17599/,https://www.facebook.com/intracoastalbrewingcompany
"6,996",Intrinsic Smokehouse & Brewery,"509 W State St","19,569","75040",USA,(972) 272-2400,6,/brewers/intrinsic-smokehouse-and-brewery/25317/,http://www.intrinsicbrewing.com
"6,997",Intuition Ale Works,"720 King Street","11,182","32204",USA,(904) 683-7720,4,/brewers/intuition-ale-works/12320/,https://www.facebook.com/IntuitionAle
"6,999",Iowa Brewing Company,"708 3rd Street SE","4,040","52401",USA,(319) 366-2337,4,/brewers/iowa/26914/,https://www.facebook.com/IowaBrewing
"7,000",Iowa City Brewlab,"505 E Washington Street","17,976","52240",USA,(319) 499-1089,6,/brewers/iowa-city-brewlab/25730/,https://www.facebook.com/IowaCityBrewlab
"7,001",Iowa River Brewing Company,"107 N. 1st Street","19,305","50158",USA,(641) 751-2848,4,/brewers/iowa-river/16976/,https://www.facebook.com/IowaRiverBrewingCompany
"7,003",Ipswich Ale Brewery,"2 Brewery Place","6,025","01938",USA,(978) 356-3329,3,/brewers/ipswich-ale-brewery/801/,https://www.facebook.com/ipswichalebrewery
"7,005",Iron Bird Brewing Company,"402 S Nevada Ave","30,152","80903",USA,(719) 424-7002,4,/brewers/iron-bird/20524/,https://www.facebook.com/Iron-Bird-Brewing-Co/267647186727527
"7,006",Iron Duke Brewing,"100 State Street Stockhouse 122","19,013","01056",USA,(413) 624-6258,4,/brewers/iron-duke-brewing/21475/,https://www.facebook.com/irondukebeer
"7,007",Iron Fist Brewing Company,"1305 Hot Spring Way #101","10,674","92081",USA,(760) 216-6500,4,/brewers/iron-fist/12250/,https://www.facebook.com/IronFistBrewing
"7,008",Iron Flamingo Brewery,"196 Baker Street","26,618","14830",USA,(607) 936-4766,4,/brewers/iron-flamingo-brewery/26312/,https://www.facebook.com/IronFlamingoBrewery
"7,009",Iron Goat Brewing,"2204 E Mallon Ave.,  Suite B","11,466","99202",USA,(509) 701-8245,4,/brewers/iron-goat-brewing/14427/,https://www.facebook.com/irongoatbrewing
"7,010",Iron Hill Ardmore,"60 Greenfield Ave","18,571","19003",USA,(610) 228-2280,6,/brewers/iron-hill-ardmore/21668/,https://www.facebook.com/pages/Iron-Hill-Brewery/749241861797260
"7,011",Iron Hill Chestnut Hill,"8400 Germantown Avenue","10,106","19118",USA,(215) 948-5600,6,/brewers/iron-hill-chestnut-hill/13946/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,013",Iron Hill Lancaster,"781 Harrisburg Ave","6,659","17603",USA,(717) 291-9800,5,/brewers/iron-hill-lancaster/9300/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,014",Iron Hill Maple Shade,"124 East Kings Highway (Route 41)","24,080","08052",USA,(856) 273-0300,6,/brewers/iron-hill-maple-shade/10688/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,015",Iron Hill Media,"30 East State Street","20,781","19063",USA,(610) 627-9000,6,/brewers/iron-hill-media/5906/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,016",Iron Hill Newark,"147 East Main Street","29,575","19711",USA,(302) 266-9000,6,/brewers/iron-hill-newark/368/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,017",Iron Hill North Wales,"1460 Bethlehem Pike",912,"19454",USA,(267) 708-2000,6,/brewers/iron-hill-north-wales/5908/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,018",Iron Hill Phoenixville,"130 E. Bridge Street","5,778","19460",USA,(610) 983-9333,6,/brewers/iron-hill-phoenixville/8013/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,019",Iron Hill Voorhees,"13107 Town Center Blvd","13,299","08043",USA,(856) 545-9009,6,/brewers/iron-hill-voorhees/17405/,http://www.ironhillbrewery.com/voorhees
"7,020",Iron Hill West Chester,"3 W. Gay St.","6,901","19380",USA,(610) 738-9600,6,/brewers/iron-hill-west-chester/5905/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,021",Iron Hill Wilmington,"710 South Madison Street","25,149","19801",USA,(302) 658-8200,6,/brewers/iron-hill-wilmington/5907/,https://www.facebook.com/pages/Iron-Hill-Brewery-and-Restaurant/50071072218
"7,022",Iron Horse Beverages,"1208 14th Ave",668,"53566",USA,(608) 325-3191,1,/brewers/iron-horse-beverages/22817/,https://www.facebook.com/Iron-Horse-Beverage-283572710551
"7,023",Iron Horse Brewery,"1000 Prospect Ave #4","15,063","98926",USA,(509) 933-3134,4,/brewers/iron-horse-brewery/5632/,https://www.facebook.com/IronHorseBrewery
"7,024",Iron Johns Brewing Company,"245 S. Plumer Ave, #27","16,373","85716",USA,(205) 737-4766,4,/brewers/iron-johns/18717/,https://www.facebook.com/ironjohnsbrew
"7,025",Iron Monk Brewing Company,"519 S. Husband Street","24,335","74074",USA,,4,/brewers/iron-monk/22686/,https://www.facebook.com/pages/IRON-MONK/418911608273142
"7,026",Iron Oak Brewing Company,"3942 Valley Ave, Suite O","19,596","94566",USA,(925) 223-8991,4,/brewers/iron-oak/17632/,https://www.facebook.com/pages/Iron-Oak-Brewing-Co/239003992789250
"7,027",Iron Spike Brewing Company,"150 E Simmons St.","11,841","61401",USA,(309) 297-4718,5,/brewers/iron-spike/19145/,http://www.ironspikebrewpub.com/
"7,028",Iron Springs Pub and Brewery,"765 Center Blvd, Ste A","6,716","94930",USA,(415) 485-1005,6,/brewers/iron-springs-brewery/5892/,https://www.facebook.com/ironspringspub
"7,029",Iron Triangle,"1581 Industrial St","20,952","90021",USA,(323) 364-4415,4,/brewers/iron-triangle/25668/,https://www.facebook.com/IronTriangleBrewing
"7,030",Iron Tug Brewing,"360 West Ridge Road","17,760","14615",USA,(585) 865-0032,4,/brewers/iron-tug-brewing/28494/,https://www.facebook.com/IronTugBrewing/
"7,033",Ironclad Brewery,"115 N. 2nd Street",277,"28401",USA,(910) 769-0290,4,/brewers/ironclad-brewery/22969/,https://www.facebook.com/ironcladbrewery
"7,034",Ironfire Brewing Company,"42095 Zevo Dr, Ste #1","27,311","92590",USA,(951) 296-1397,4,/brewers/ironfire/15085/,https://www.facebook.com/Ironfirebrewing/?fref=nf
"7,035",Ironmonger Brewing Company,"2129 Northwest Parkway Suite 105","8,843","30067",USA,(678) 742-8551,3,/brewers/ironmonger/27147/,https://www.facebook.com/IronmongerBrewing
"7,036",Ironwood Brewing Co. LLC,"6 Roosevelt Rd.",566,"46383",USA,(219) 405-4644,4,/brewers/ironwood-llc/17701/,https://www.facebook.com/pages/Ironwood-Brewing-Co-LLC/443692475677846
"7,037",Ironworks Brewery and Pub,"12354 West Alameda",,"80228",USA,(303) 985.2665,6,/brewers/ironworks-brewery/1870/,https://www.facebook.com/IronworksBreweryPub
"7,039",Irving Cliff Brewery,"2 Chapel Street","22,289","18431",USA,(570) 647-0644,4,/brewers/irving-cliff-brewery/23143/,https://www.facebook.com/pages/Irving-Cliff-Brewery/1449969008599250
"7,041",Irwin Brewing Company,"326 Belleview Avenue","8,355","81224",USA,,4,/brewers/irwin/30419/,https://www.facebook.com/irwinbrewingcompany
"7,043",Isaaks of Salem,,"17,276","01970",USA,(401) 290-8256,8,/brewers/isaaks-of-salem/12604/,https://www.facebook.com/IsaaksofSalem
"7,055",Islamorada Beer Company,"82770 Old Hwy","30,238","33036",USA,(305) 508-9093,1,/brewers/islamorada-beer-company/20256/,https://www.facebook.com/islamoradabeercompany
"7,058",Island Brewing,"5049 6th Street","16,066","93013",USA,(805) 745-8272,4,/brewers/island-brewing/3011/,https://www.facebook.com/pages/Island-Brewing-Company/401320460081
"7,059",Island City Brewing,"65 E. Front Street","10,176","55987",USA,,4,/brewers/island-city-brewing/30851/,https://www.facebook.com/islandcitybrew
"7,060",Island Hoppin Brewery,"33 Hope Lane","4,052","98245",USA,(360) 376-6079,4,/brewers/island-hoppin-brewery/13368/,https://www.facebook.com/pages/Island-Hoppin-Brewery/105095249564963
"7,061",Island Orchard Cider,"12040 Garrett Bay Road","4,489","54210",USA,(920) 854-3344,7,/brewers/island-orchard-cider/16028/,https://www.facebook.com/IslandOrchardCider
"7,065",Isley Brewing Company,"1715 Summit Ave","23,801","23230",USA,(804) 499-0721,4,/brewers/isley/17955/,https://www.facebook.com/pages/Isley-Brewing-Company/444633445606607
"7,066",ISOB Brewing Company,"15807 Rolland Drive","22,067","60442",USA,(708) 408-5678,4,/brewers/isob/15899/,https://www.facebook.com/pages/ISOB-Brewing-Company/138548889598138
"7,068",Isotopes Brewing,,"18,536",,USA,,1,/brewers/isotopes-brewing/13605/,http://www.ratebeer.com
"7,069",Issaquah Brew House (Rogue Ales),"35 W. Sunset Way","11,225","98027",USA,(425) 557-1911,5,/brewers/issaquah-brew-house-rogue-ales/3064/,https://www.facebook.com/IssaquahBrewhouse
"7,071",Italian Oasis Restaurant & Brewery,"106 Main Street","11,561","03561",USA,(603) 444-6995,6,/brewers/italian-oasis-brewery/4318/,https://www.facebook.com/pages/Italian-Oasis-Restaurant-Brewery/175846419128644
"7,073",Ithaca Beer Co.,"Ithaca Beer Co., 122 Ithaca Beer Drive","20,861","14850",USA,(607) 273-0766,4,/brewers/ithaca-beer-co/603/,https://www.facebook.com/ithacabeer
"7,075",ITS (In The Shadow) Brewing,,"19,836",,USA,(425) 876-9253,4,/brewers/its-in-the-shadow-brewing/24687/,https://www.facebook.com/InTheShadowBrewing
"7,076",Ivanhoe Ale Works,"220 W Main Street","5,604","75020",USA,(903) 464-0030,4,/brewers/ivanhoe-ale-works/26841/,https://www.facebook.com/Ivanhoe-Ale-Works-758208754256365
"7,078",J Wells Brewery,"2516 49th Street #5","18,719","80301",USA,(303) 261-5046,4,/brewers/j-wells-brewery/15906/,https://www.facebook.com/JWellsBrewery
"8,405",Madewest Brewing,"1744 DONLON ST","11,044","93003",USA,(805) 947-5002,4,/brewers/madewest-brewing/26187/,http://www.madewest.com/
"7,079","J. Bird Wines, Inc.","36337 Polk St. N.E","26,506","55080",USA,(763) 689-3920,8,/brewers/j-bird-wines-inc/9496/,https://www.facebook.com/pages/J-Bird-Wines/171978729554784
"7,080",J. Fargos Family Dining & Microbrewery,"1209 East Main Street","1,162","81321",USA,(970) 564-0242,6,/brewers/j-fargos-family-dining-and-microbrewery/10655/,https://www.facebook.com/pages/J-Fargos-Micro-Brewery/109166949113874
"7,081",J. Trees Cellars,"703 E. Chicago Blvd","4,467","49286",USA,(877) 304-3254,7,/brewers/j-trees-cellars/18465/,https://www.facebook.com/pages/J-Trees-Cellars/111020322256138
"7,082",J. Wakefield Brewing,"120 NW 24th Street","12,976","33127",USA,,4,/brewers/j-wakefield-brewing/21629/,https://www.facebook.com/pages/J-Wakefield-Brewing/420903834614051
"7,083",J.F. Walleyes Microbrewery and Eatery,"1810 Fox Road","24,477","43446",USA,(419) 285-2739,6,/brewers/jf-walleyes-microbrewery-and-eatery/12869/,https://www.facebook.com/pages/JF-Walleyes/118099588229074
"7,084",J.J. Bitting Brewing Co.,"33 Main Street","13,040",,USA,(732) 634-2929,6,/brewers/jj-bitting/298/,https://www.facebook.com/jjbittings
"7,085",J.T. Whitneys Pub & Brewery,"674 S. Whitney Way",542,"53711",USA,,6,/brewers/jt-whitneys-brewery/665/,http://www.jtwhitneys.com
"7,086",J.W. Dover & Heartland Vineyards,"24945 Detroit Rd.","10,142","44145",USA,(440) 871-0700,8,/brewers/jw-dover-and-heartland-vineyards/5341/,https://www.facebook.com/group.php?gid=57871438858
"7,088",J.W. Platek Brewing Company,"8609 US Highway 12","25,805","60071",USA,(815) 678-4078,6,/brewers/jw-platek/4245/,http://www.plateks.com
"7,089",JVille Brewery,"201 VT Route 112",196,"05342",USA,(802) 368-2233,4,/brewers/jville-brewery/22776/,https://www.facebook.com/jvillebrewery
"7,091",Jack of the Wood Brewpub,"95 Patton Avenue","13,139","28801",USA,(828) 252-5445,6,/brewers/jack-of-the-wood-brewpub/14806/,http://www.jackofthewood.com/
"7,092",Jack Pine Brewery,"7942 College Road #115","28,291","56425",USA,(218) 829-3086,4,/brewers/jack-pine-brewery/15441/,https://www.facebook.com/JackPineBrewery
"7,093",Jack Rabbit Hill Farm,"26567 N Rd","10,185","81419",USA,(970) 234-9463,7,/brewers/jack-rabbit-hill-farm/24167/,https://www.facebook.com/pages/Jack-Rabbit-Hill/1415360355348109
"7,094",Jack Russell Farm Brewery,"2380 Larsen Dr","15,278","95709",USA,(530) 644-4722,4,/brewers/jack-russell-farm-brewery/270/,https://www.facebook.com/jackrussellfarmbrewery
"7,095",Jacks Abby Brewing,"100 Clinton Street","7,311","01702",USA,(508) 872-0900,4,/brewers/jacks-abby-brewing/13049/,https://www.facebook.com/jacksabbycraftlagers
"7,096",Jacks Run Brewing Co.,"108 N 21st Street","29,287","20132",USA,(540) 441-3382,4,/brewers/jacks-run/28139/,https://www.facebook.com/JacksRunBrewing
"7,097",Jackalope Brewing Company,"701 Eighth Ave. S.","27,901","37203",USA,(615) 837-4313,4,/brewers/jackalope/12840/,https://www.facebook.com/pages/Jackalope-Brewing-Company/150733614966165
"7,098",Jacked Up Brewery,"800 W Grand Ave","17,514","92025",USA,(760) 300-0633,4,/brewers/jacked-up-brewery/30955/,http://jackedupbrewery.com/?age-verified=6f6b25df34
"7,099",Jackie Os Pub & Brewery,"24 West Union Street","21,644","45701",USA,(740) 592-9686,5,/brewers/jackie-os-brewery/3234/,https://www.facebook.com/JackieOsBrewery
"7,100",Jackrabbit Brewing Company,"1315 Terminal Street","9,998","95691",USA,(916) 601-7467,4,/brewers/jackrabbit/18253/,https://www.facebook.com/JackRabbitBrewing
"7,101",Jacks Brewing Co. (formerly Fremont Brewing Co.),"39176 Argonaut Way","3,136","94538",USA,(510) 796-2036,6,/brewers/jacks-formerly-fremont/1446/,https://www.facebook.com/JacksBrewing
"7,102",Jacks Mountain Restaurant and Brewery,"9074 US Hwy. 522 S.","25,560","17044",USA,,6,/brewers/jacks-mountain-brewery/2561/,http://beerme.com/brewery.php?5681
"7,103",Jackson Hole Brewing Company,,"12,821","83002",USA,(307) 413-5459,4,/brewers/jackson-hole/27644/,https://www.facebook.com/Jackson-Hole-Brewing-Company-188526257895441
"7,104",Jackson Street BrewCo,"106 N Jackson Street","10,458","63775",USA,,4,/brewers/jackson-street-brewco/28077/,https://www.facebook.com/jacksonstreetbrewco
"7,105",Jackson Street Brewing,"607 5th Street","30,033","51101",USA,(712) 574-8403,4,/brewers/jackson-street-brewing/23840/,https://www.facebook.com/JacksonStreetBrewing
"7,109",Jaden James Brewery,"4665 Broadmoor SE","13,540","49512",USA,(616) 656-4665,4,/brewers/jaden-james-brewery/15315/,https://www.facebook.com/jjbrewery
"7,110",JAFB-Wooster Brewery,"120 Beall Avenue","15,301","44691",USA,(330) 601-1827,4,/brewers/jafb-wooster-brewery/15081/,https://www.facebook.com/WoosterBrewery
"7,112",Jagged Mountain Craft Brewery,"1139 20th Street","8,398","80202",USA,(720) 238-7575,4,/brewers/jagged-mountain-craft-brewery/17848/,https://www.facebook.com/JaggedMountain
"7,114",Jailbreak Brewing Company,"9445 Washington Blvd N, Ste F","12,414","20723",USA,(443) 345-9699,4,/brewers/jailbreak/19493/,https://www.facebook.com/JailbreakBrewingCompany
"7,115",JailHouse Brewing Co,"8 Cherry Street","29,758","30228",USA,(404) 729-7681,4,/brewers/jailhouse/11672/,https://www.facebook.com/pages/Jailhouse-Brewing-Company/207778690856
"7,116",Jaipur Restaurant & Brew House,"10922 Elm St.","20,641","68144",USA,(402) 392-7331,6,/brewers/jaipur-restaurant-and-brew-house/4039/,https://www.facebook.com/JaipurBrewHouse
"7,117",JAKs Brewing Company,"7654 McLaughlin Rd","19,211","80831",USA,(719) 3751116,4,/brewers/jaks/25537/,https://www.facebook.com/jaksbrewing
"7,118",Jalehouse Beers,"3816 Flamingo Avenue","24,044","34242",USA,(941) 993-4046,1,/brewers/jalehouse-beers/13589/,https://www.facebook.com/JalehouseBeers
"7,119",Jalopys Grillville & Microbrewery,"4230 North Oracle Road #100","16,373","85705",USA,(520) 243-9199,6,/brewers/jalopys-grillville-and-microbrewery/14314/,https://www.facebook.com/halburns
"7,122",James Arthur Vineyards,"2001 West Raymond Road","14,202","68428",USA,(402) 783-5255,8,/brewers/james-arthur-vineyards/10891/,https://www.facebook.com/pages/James-Arthur-Vineyards/306375211621
"7,123",James Page Brewing Company,"1300 Quincy St NE","23,182","55413",USA,,4,/brewers/james-page/295/,http://www.pagebrewing.com/
"7,124",James Peak Brewery & Smokehouse,"70 E First Street",514,"80466",USA,(303) 258-9453,5,/brewers/james-peak-brewery-and-smokehouse/30426/,https://www.facebook.com/jamespeakbrew
"7,125",James River Brewery,"561 Valley Street","11,227","24590",USA,(434) 286-7837,4,/brewers/james-river-brewery/15101/,https://www.facebook.com/pages/James-River-Brewery/113341865406214
"7,127",Jamesport Brewing Company,"410 S. James St.","14,065","49431",USA,(231) 845-2522,6,/brewers/jamesport/2136/,https://www.facebook.com/jamesportbrewingco
"7,128",Jamesport Farm Brewery,"5873 Sound Avenue","10,095","11901",USA,(844) 532-2337,4,/brewers/jamesport-farm-brewery/30918/,https://www.facebook.com/jamesportfarmbrewery
"7,129",Jamul Brewing Company,"3113 Calle Allejandro","24,334","91935",USA,(619) 517-9829,4,/brewers/jamul/22396/,https://www.facebook.com/JamulBrewingCo
"7,131",Jarfly Brewing Company,"103 W Mount Vernon Street","3,663","42501",USA,(606) 425-4962,4,/brewers/jarfly/28158/,https://www.facebook.com/JarflyBrewing
"7,132",Jarre Creek Ranch Brewing,"810 New Memphis Court","21,975","80104",USA,(303) 688-8509,6,/brewers/jarre-creek-ranch-brewing/1690/,http://www.jcrbeerpatrol.com/
"7,136",Jasper Murdocks Alehouse At The Norwich Inn,"325 Main Street","11,325","05055",USA,(802) 649-1143,6,/brewers/jasper-murdocks-alehouse-at-the-norwich-inn/2703/,https://www.facebook.com/thenorwichinn/
"7,137",Jasper Ridge Brewery,"1075 Country Lane","12,082","49849",USA,(906) 485-6017,6,/brewers/jasper-ridge-brewery/3300/,https://www.facebook.com/JasperRidgeBrewery
"7,138",Jasper Winery,"2400 George Flagg Parkway","17,490","50321",USA,(515) 282-9463,7,/brewers/jasper-winery/28430/,https://www.facebook.com/jasperwinery
"7,139",Jaxons Restaurant & Brewing Co.,"2 locations in El Paso","25,356",,USA,(915) 778-9696,6,/brewers/jaxons/629/,https://www.facebook.com/JaxonsRestaurant
"7,141",JDs Sports Bar and Brewery,"690 Redwood Hwy","4,221","7527-",USA,(541) 471-0383,5,/brewers/jds-sports-bar-and-brewery/31260/,https://www.facebook.com/share.php?u=hjdssportsbarandbrewery.com/
"7,142",JDubs Brewing Company,"1215 Mango Road","24,044","34237",USA,(941) 955-2739,4,/brewers/jdubs/18841/,https://www.facebook.com/pages/JDubs-Brewing-Company-Tap-Room/434881999903816
"7,143",Jean Marie Cidery,"3230 Riverside Ave #190","8,515","93446",USA,(805) 748-8936,7,/brewers/jean-marie-cidery/28078/,https://www.facebook.com/Jeanmariecidery
"7,145",Jefferson Street Brewery,"1309 Jefferson Street","4,674","24504",USA,(434) 455-1511,5,/brewers/jefferson-street-brewery/10384/,https://www.facebook.com/pages/The-Jefferson-Street-Brewery/135926216480400
"7,147",Jekyll Brewing,"2855 Marconi Drive, Ste 350","27,047","30005",USA,(844) 453-5955,4,/brewers/jekyll-brewing/17376/,https://www.facebook.com/Jekyll.Brewing
"7,148",Jellyfish Brewing Company,"917 South Nebraska Street","13,678","98108",USA,(206) 397-4999,4,/brewers/jellyfish/30307/,https://www.facebook.com/jellyfishbrewingcompany
"7,150",Jergensen Brewing,"11641 Rancho Road","16,261","92301",USA,,4,/brewers/jergensen-brewing/8127/,http://www.jergensenbrewing.com/
"7,151",Jersey Cider Works,"360 Bloomsbury Road","14,629","08802",USA,(908) 940-4115,7,/brewers/jersey-cider-works/28099/,https://www.facebook.com/jerseyciderworks/
"7,152",Jersey Girl Brewing Company,"426 Sand Shore Road",261,"07840",USA,(908) 5914186,4,/brewers/jersey-girl/24141/,https://www.facebook.com/jerseygirlbrewing
"7,153",Jessup Farm Barrel House,"1921 Jessup Drive","4,667","80525",USA,(970) 568-8345,4,/brewers/jessup-farm-barrel-house/26364/,https://www.facebook.com/JessupFarmBarrelHouse
"7,154",Jester & Judge Cider Company,"30 SE Cascade Avenue","11,612","98648",USA,(509) 651-0381,7,/brewers/jester-and-judge-cider-company/23767/,https://www.facebook.com/pages/Jester-and-Judge-Cider-Co/372653766232275
"7,155",Jester King Brewery,"13187 Fitzhugh Rd, Bldg B","26,624","78736",USA,(512) 537-5100,5,/brewers/jester-king-brewery/11329/,https://www.facebook.com/JesterKingBrewery
"7,157",Jewell Towne Vineyards,"65 Jewell St",,"03827",USA,(603) 394-0600,8,/brewers/jewell-towne-vineyards/8494/,https://www.facebook.com/jewell.towne.wine
"7,159",Jig Head Brewing Company,"310 Newman Drive","30,315","38501",USA,(931) 252-0851,4,/brewers/jig-head/30293/,https://www.facebook.com/jigheadbrewing
"7,160",Jilbert Winery,"1496 Columbia Road","8,234","44280",USA,(216) 781-4120,8,/brewers/jilbert-winery/6720/,http://www.ohiohoneywine.com
"7,161",JL Beers,"518 1st Avenue North","8,015","58102",USA,(701) 492-3377,6,/brewers/jl-beers/19338/,https://www.facebook.com/jlbeers518
"7,163",JO-AL Winery,"10213 State Route 177","12,570","62258",USA,(618) 566-9463,7,/brewers/jo-al-winery/13624/,https://www.facebook.com/pages/JO-AL-Winery-and-Country-Store/111876918864556
"7,164",Jobbers Canyon Restaurant & Brewery,"416 S 12th St.","20,641","68102",USA,,6,/brewers/jobbers-canyon-brewery/6297/,http://
"7,165",JoBoys Brew Pub,"27-31 East Main St","1,180","17543",USA,(717) 664-5402,6,/brewers/joboys-brew-pub/11561/,https://www.facebook.com/joboysbrewpub
"7,170",Johanssons Dining House,"4 W Main St","11,554","21157",USA,(410) 876-0101,6,/brewers/johanssons-dining-house/2890/,https://www.facebook.com/Johanssons-Dining-House/195179113868069
"7,171",John A. Huber Brewing Company,"3463 Highway FF","16,965","63755",USA,(573) 579-9398,4,/brewers/john-a-huber/13916/,https://www.facebook.com/Hubrew
"7,173",John Harvards Brewhouse (Corporate Office),"55 Cambridge Parkway","8,834","02142",USA,(617) 499-2700,4,/brewers/john-harvards-brewhouse-corporate-office/257/,https://www.facebook.com/pages/John-Harvards-Brew-House-Cambridge/127932513925702
"7,174",John Harvards Brewhouse Cambridge,"33 Dunster Street","8,834","02138",USA,(617) 868-3585,2,/brewers/john-harvards-brewhouse-cambridge/8474/,https://www.facebook.com/pages/John-Harvards-Brewery-Ale-House-Cambridge/107215242668910
"7,175",John Harvards Brewhouse Framingham,"Shoppers World, 1 Worcester Rd","7,311","01701",USA,(508) 875-2337,6,/brewers/john-harvards-brewhouse-framingham/8475/,http://www.johnharvards.com
"7,176",John Harvards Brewhouse Lake Grove,"2093 Smithhaven Plaza",,"11755",USA,(631) 979-2739,6,/brewers/john-harvards-brewhouse-lake-grove/8478/,https://www.facebook.com/JHBHLongIsland
"7,177",John Harvards Brewhouse Manchester,"1487 Pleasant Valley Rd","28,701","06040",USA,,6,/brewers/john-harvards-brewhouse-manchester/8473/,https://www.facebook.com/group.php?gid=37936608769
"7,178",John Harvards Brewhouse Monroeville,"3466 William Penn Hwy","18,744","15235",USA,,6,/brewers/john-harvards-brewhouse-monroeville/8480/,http://www.johnharvards.com
