"caption","credit","crediturl","directurl","height","id","imagedate","imageid","imageurl","score","thumburl","width"
"","","","","","16121","","","","","",""
"","","","","","12033","","","","","",""
"","","","","","8405","","","","","",""
"","","","","","16438","","","","","",""
"","","","","","534","","","","","",""
"","","","","","3240","","","","","",""
"","","","","","3241","","","","","",""
"","","","","","12703","","","","","",""
"","","","","","567","","","","","",""
"High Noon entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3234","600","593","2009-07-01 15:10:38","3234","https://s3.amazonaws.com/beermapping/locations/HighNoonE.jpg","0","https://s3.amazonaws.com/beermapping/locations/HighNoonE.jpg","800"
"","","","","","7972","","","","","",""
"","","","","","20098","","","","","",""
"","","","","","20355","","","","","",""
"Liquid Bread Hayes KS","mkiester","https://beermapping.com/account/548","https://beermapping.com/maps/reviews/images.php?img=1127","480","484","2008-03-24 11:18:53","1127","https://s3.amazonaws.com/beermapping/locations/IMG_5086.jpg","0","https://s3.amazonaws.com/beermapping/locations/IMG_5086.jpg","640"
"","","","","","767","","","","","",""
"","","","","","15105","","","","","",""
"","","","","","4129","","","","","",""
"","","","","","7510","","","","","",""
"Parking Lot 10:50, NO","mkiester","https://beermapping.com/account/548","https://beermapping.com/maps/reviews/images.php?img=1844","768","879","2008-08-05 12:52:07","1844","https://s3.amazonaws.com/beermapping/locations/IMG_5887.jpg","0","https://s3.amazonaws.com/beermapping/locations/IMG_5887.jpg","1024"
"","","","","","12705","","","","","",""
"","","","","","15190","","","","","",""
"","","","","","12706","","","","","",""
"","","","","","12704","","","","","",""
"","","","","","18907","","","","","",""
"","","","","","21088","","","","","",""
"","","","","","6739","","","","","",""
"","","","","","14368","","","","","",""
"","","","","","14367","","","","","",""
"","","","","","1078","","","","","",""
"","","","","","6063","","","","","",""
"","","","","","14120","","","","","",""
"","","","","","18910","","","","","",""
"","","","","","12692","","","","","",""
"","","","","","15020","","","","","",""
"","","","","","8410","","","","","",""
"","","","","","20423","","","","","",""
"","","","","","14738","","","","","",""
"","","","","","20425","","","","","",""
"","","","","","755","","","","","",""
"","","","","","15730","","","","","",""
"","","","","","19872","","","","","",""
"","","","","","6426","","","","","",""
"","","","","","14305","","","","","",""
"Building","bobcat78","https://beermapping.com/account/1178","https://beermapping.com/maps/reviews/images.php?img=4704","262","14304","2011-07-17 16:43:06","4704","https://s3.amazonaws.com/beermapping/locations/BBC.jpg","0","https://s3.amazonaws.com/beermapping/locations/BBC.jpg","350"
"","","","","","14450","","","","","",""
"","","","","","11565","","","","","",""
"","","","","","15773","","","","","",""
"","","","","","18372","","","","","",""
"","","","","","7021","","","","","",""
"","","","","","17814","","","","","",""
"","","","","","174","","","","","",""
"","","","","","4672","","","","","",""
"","","","","","3901","","","","","",""
"","","","","","20058","","","","","",""
"","","","","","20809","","","","","",""
"","","","","","13162","","","","","",""
"","","","","","13163","","","","","",""
"","","","","","13164","","","","","",""
"","","","","","13161","","","","","",""
"","","","","","13429","","","","","",""
"","","","","","6427","","","","","",""
"","","","","","16166","","","","","",""
"","","","","","335","","","","","",""
"","","","","","20807","","","","","",""
"","","","","","11263","","","","","",""
"Doe's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=1277","600","7242","2008-04-17 10:20:21","1277","https://s3.amazonaws.com/beermapping/locations/DoesE.jpg","0","https://s3.amazonaws.com/beermapping/locations/DoesE.jpg","800"
"","","","","","20422","","","","","",""
"","","","","","18452","","","","","",""
"","","","","","19802","","","","","",""
"","","","","","20424","","","","","",""
"","","","","","10168","","","","","",""
"","","","","","16054","","","","","",""
"","","","","","20426","","","","","",""
"","","","","","16439","","","","","",""
"","","","","","19709","","","","","",""
"","","","","","17858","","","","","",""
"","","","","","9909","","","","","",""
"Main room with common seating","gbzia","https://beermapping.com/account/500","https://beermapping.com/maps/reviews/images.php?img=5448","300","605","2013-01-27 10:09:05","5448","https://s3.amazonaws.com/beermapping/locations/HoffbrauHaus.jpg","0","https://s3.amazonaws.com/beermapping/locations/HoffbrauHaus.jpg","400"
"","","","","","17857","","","","","",""
"","","","","","15729","","","","","",""
"","","","","","20879","","","","","",""
"","","","","","20881","","","","","",""
"","","","","","6258","","","","","",""
"","","","","","20746","","","","","",""
"","","","","","17328","","","","","",""
"","","","","","17282","","","","","",""
"","","","","","5881","","","","","",""
"","","","","","5902","","","","","",""
"","","","","","5882","","","","","",""
"","","","","","5903","","","","","",""
"","","","","","5880","","","","","",""
"Liquor Barn Towne CTR","Chuckee","https://beermapping.com/account/39","https://beermapping.com/maps/reviews/images.php?img=1714","149","5904","2008-07-07 16:22:46","1714","https://s3.amazonaws.com/beermapping/locations/LB_LOUISVILLE.jpg","0","https://s3.amazonaws.com/beermapping/locations/LB_LOUISVILLE.jpg","200"
"","","","","","10844","","","","","",""
"","","","","","16744","","","","","",""
"","","","","","17278","","","","","",""
"","","","","","11500","","","","","",""
"","","","","","19871","","","","","",""
"","","","","","5883","","","","","",""
"","","","","","17279","","","","","",""
"","","","","","5884","","","","","",""
"","","","","","20808","","","","","",""
"","","","","","11233","","","","","",""
"","","","","","20551","","","","","",""
"","","","","","10641","","","","","",""
"","","","","","16053","","","","","",""
"","","","","","19182","","","","","",""
"","","","","","11427","","","","","",""
"","","","","","13152","","","","","",""
"","","","","","20421","","","","","",""
"","","","","","5893","","","","","",""
"","","","","","5892","","","","","",""
"","","","","","13097","","","","","",""
"","","","","","5888","","","","","",""
"","","","","","11506","","","","","",""
"","","","","","14649","","","","","",""
"","","","","","14207","","","","","",""
"","","","","","14648","","","","","",""
"","","","","","6419","","","","","",""
"","","","","","19993","","","","","",""
"","","","","","11425","","","","","",""
"","","","","","20505","","","","","",""
"","","","","","18787","","","","","",""
"","","","","","5889","","","","","",""
"","","","","","6616","","","","","",""
"","","","","","15891","","","","","",""
"","","","","","19747","","","","","",""
"","","","","","17283","","","","","",""
"","","","","","17821","","","","","",""
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4237","480","8","2010-09-03 17:38:33","4237","https://s3.amazonaws.com/beermapping/locations/Abita_P1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Abita_P1.jpg","640"
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4234","480","7098","2010-09-03 17:35:04","4234","https://s3.amazonaws.com/beermapping/locations/Abita_B1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Abita_B1.jpg","640"
"","","","","","9737","","","","","",""
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4249","480","11188","2010-09-06 18:30:44","4249","https://s3.amazonaws.com/beermapping/locations/Avenue_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Avenue_1.jpg","640"
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4251","480","5940","2010-09-06 18:31:57","4251","https://s3.amazonaws.com/beermapping/locations/Balcony_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Balcony_1.jpg","640"
"Sign out front","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4243","480","10739","2010-09-04 17:01:12","4243","https://s3.amazonaws.com/beermapping/locations/Barley_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Barley_1.jpg","640"
"","","","","","15199","","","","","",""
"","","","","","6476","","","","","",""
"","","","","","6477","","","","","",""
"","","","","","7962","","","","","",""
"","","","","","9917","","","","","",""
"","","","","","5139","","","","","",""
"","","","","","16055","","","","","",""
"","","","","","16056","","","","","",""
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4253","480","5267","2010-09-06 18:33:12","4253","https://s3.amazonaws.com/beermapping/locations/BullDog_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/BullDog_1.jpg","640"
"","","","","","5141","","","","","",""
"","","","","","16983","","","","","",""
"","","","","","17398","","","","","",""
"","","","","","17788","","","","","",""
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4242","480","12725","2010-09-04 09:06:35","4242","https://s3.amazonaws.com/beermapping/locations/Columbia_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Columbia_1.jpg","640"
"","","","","","5265","","","","","",""
"","","","","","12499","","","","","",""
"","","","","","19799","","","","","",""
"","","","","","12726","","","","","",""
"Front","bobcat78","https://beermapping.com/account/1178","https://beermapping.com/maps/reviews/images.php?img=5261","262","329","2012-10-20 08:10:58","5261","https://s3.amazonaws.com/beermapping/locations/Crescent_City.jpg","0","https://s3.amazonaws.com/beermapping/locations/Crescent_City.jpg","350"
"","","","","","17785","","","","","",""
"","","","","","3047","","","","","",""
"","","","","","344","","","","","",""
"","","","","","5266","","","","","",""
"","","","","","5269","","","","","",""
"","","","","","510","","","","","",""
"","","","","","19896","","","","","",""
"","","","","","13534","","","","","",""
"","","","","","19921","","","","","",""
"","","","","","3902","","","","","",""
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4255","480","5268","2010-09-06 18:34:40","4255","https://s3.amazonaws.com/beermapping/locations/LeBon_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/LeBon_1.jpg","640"
"","","","","","11485","","","","","",""
"","","","","","16915","","","","","",""
"","","","","","15234","","","","","",""
"","","","","","6593","","","","","",""
"","","","","","12727","","","","","",""
"","","","","","19793","","","","","",""
"","Evil_Keith","https://beermapping.com/account/120","https://beermapping.com/maps/reviews/images.php?img=4257","480","11515","2010-09-06 18:35:52","4257","https://s3.amazonaws.com/beermapping/locations/Nola_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/Nola_1.jpg","640"
"","","","","","3929","","","","","",""
"","","","","","18921","","","","","",""
"","","","","","3930","","","","","",""
"","","","","","15201","","","","","",""
"","","","","","21165","","","","","",""
"","","","","","17784","","","","","",""
"","","","","","12979","","","","","",""
"","","","","","17786","","","","","",""
"","","","","","21163","","","","","",""
"","","","","","5270","","","","","",""
"","","","","","9872","","","","","",""
"","","","","","9696","","","","","",""
"","","","","","15200","","","","","",""
"","","","","","20017","","","","","",""
"","","","","","21162","","","","","",""
"","","","","","16988","","","","","",""
"","","","","","21164","","","","","",""
"","","","","","9694","","","","","",""
"","","","","","1442","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6277","292","18","2016-11-07 17:55:02","6277","https://s3.amazonaws.com/beermapping/locations/Allagash.jpg","0","https://s3.amazonaws.com/beermapping/locations/Allagash.jpg","388"
"","","","","","33","","","","","",""
"","","","","","59","","","","","",""
"","","","","","19779","","","","","",""
"","","","","","73","","","","","",""
"","","","","","77","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6302","353","20838","2016-11-15 20:26:25","6302","https://s3.amazonaws.com/beermapping/locations/Barreled.jpg","0","https://s3.amazonaws.com/beermapping/locations/Barreled.jpg","388"
"","","","","","21346","","","","","",""
"","","","","","13566","","","","","",""
"","","","","","97","","","","","",""
"","","","","","19780","","","","","",""
"","","","","","18568","","","","","",""
"","","","","","198","","","","","",""
"","","","","","17111","","","","","",""
"","","","","","15460","","","","","",""
"","","","","","268","","","","","",""
"","","","","","16228","","","","","",""
"","","","","","337","","","","","",""
"","","","","","18552","","","","","",""
"","","","","","16552","","","","","",""
"","","","","","5567","","","","","",""
"","","","","","433","","","","","",""
"","","","","","19781","","","","","",""
"","","","","","19105","","","","","",""
"","","","","","18962","","","","","",""
"The Great Lost Bear","bladerunner","https://beermapping.com/account/1209","https://beermapping.com/maps/reviews/images.php?img=1765","600","6495","2008-07-24 12:44:59","1765","https://s3.amazonaws.com/beermapping/locations/lostbear1.jpg","0","https://s3.amazonaws.com/beermapping/locations/lostbear1.jpg","800"
"","","","","","553","","","","","",""
"","","","","","554","","","","","",""
"","","","","","555","","","","","",""
"","","","","","6101","","","","","",""
"","","","","","18575","","","","","",""
"","","","","","663","","","","","",""
"","","","","","716","","","","","",""
"","","","","","756","","","","","",""
"","","","","","14339","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6307","416","20837","2016-11-15 20:55:24","6307","https://s3.amazonaws.com/beermapping/locations/Liquid.jpg","0","https://s3.amazonaws.com/beermapping/locations/Liquid.jpg","553"
"","","","","","9818","","","","","",""
"","","","","","13920","","","","","",""
"","","","","","16590","","","","","",""
"","","","","","18570","","","","","",""
"","","","","","803","","","","","",""
"","","","","","13707","","","","","",""
"","","","","","16306","","","","","",""
"","","","","","7421","","","","","",""
"","","","","","15442","","","","","",""
"","","","","","20610","","","","","",""
"","Curmudgeon","https://beermapping.com/account/310","https://beermapping.com/maps/reviews/images.php?img=6310","590","8779","2016-11-15 21:16:00","6310","https://s3.amazonaws.com/beermapping/locations/Novare.jpg","0","https://s3.amazonaws.com/beermapping/locations/Novare.jpg","425"
"","","","","","926","","","","","",""
"","","","","","21020","","","","","",""
"","","","","","11748","","","","","",""
"","","","","","18576","","","","","",""
"","","","","","11881","","","","","",""
"","","","","","16740","","","","","",""
"","","","","","17619","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5808","563","11413","2013-12-13 07:59:34","5808","https://s3.amazonaws.com/beermapping/locations/run_of_the_mill__Medium_1.jpg","0","https://s3.amazonaws.com/beermapping/locations/run_of_the_mill__Medium_1.jpg","750"
"","","","","","15012","","","","","",""
"","","","","","1450","","","","","",""
"","","","","","1179","","","","","",""
"","","","","","2878","","","","","",""
"","","","","","1181","","","","","",""
"","","","","","17824","","","","","",""
"","","","","","1183","","","","","",""
"","","","","","17823","","","","","",""
"","","","","","1191","","","","","",""
"","","","","","5291","","","","","",""
"","","","","","1196","","","","","",""
"","","","","","1222","","","","","",""
"","","","","","21079","","","","","",""
"","","","","","1279","","","","","",""
"","","","","","17988","","","","","",""
"","","","","","1291","","","","","",""
"","","","","","20554","","","","","",""
"","","","","","19650","","","","","",""
"","","","","","7993","","","","","",""
"","","","","","21080","","","","","",""
"","","","","","7859","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5978","1362","17819","2014-06-30 12:59:35","5978","https://s3.amazonaws.com/beermapping/locations/45st_taphouse__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/45st_taphouse__Medium_.jpg","768"
"","","","","","20220","","","","","",""
"","","","","","20222","","","","","",""
"","","","","","16944","","","","","",""
"","","","","","2244","","","","","",""
"","","","","","14263","","","","","",""
"","","","","","2699","","","","","",""
"","","","","","11492","","","","","",""
"","","","","","15720","","","","","",""
"","","","","","2245","","","","","",""
"","","","","","3958","","","","","",""
"","","","","","14583","","","","","",""
"","","","","","19002","","","","","",""
"","","","","","19844","","","","","",""
"","","","","","2701","","","","","",""
"","","","","","21180","","","","","",""
"","","","","","19845","","","","","",""
"","","","","","2735","","","","","",""
"","","","","","2281","","","","","",""
"","","","","","79","","","","","",""
"Barley andamp; Hops entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=805","600","81","2008-01-01 11:16:12","805","https://s3.amazonaws.com/beermapping/locations/BaHopsE.jpg","0","https://s3.amazonaws.com/beermapping/locations/BaHopsE.jpg","800"
"","","","","","20994","","","","","",""
"","","","","","2703","","","","","",""
"","","","","","13205","","","","","",""
"","","","","","2704","","","","","",""
"","","","","","11158","","","","","",""
"","","","","","17932","","","","","",""
"","","","","","19534","","","","","",""
"","","","","","20779","","","","","",""
"","","","","","9819","","","","","",""
"","","","","","20242","","","","","",""
"","","","","","209","","","","","",""
"Entrance","bobcat78","https://beermapping.com/account/1178","https://beermapping.com/maps/reviews/images.php?img=4862","480","210","2011-10-31 20:25:29","4862","https://s3.amazonaws.com/beermapping/locations/Brewer_s_Art.jpg","0","https://s3.amazonaws.com/beermapping/locations/Brewer_s_Art.jpg","640"
"","","","","","17486","","","","","",""
"","","","","","19842","","","","","",""
"","","","","","20532","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5899","851","14816","2014-04-28 09:29:59","5899","https://s3.amazonaws.com/beermapping/locations/IMG_20140426_130857_556__Small_.jpg","0","https://s3.amazonaws.com/beermapping/locations/IMG_20140426_130857_556__Small_.jpg","480"
"","","","","","6436","","","","","",""
"","","","","","20221","","","","","",""
"","","","","","2706","","","","","",""
"","","","","","4012","","","","","",""
"Carpenter St entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3991","600","11977","2010-04-09 07:41:28","3991","https://s3.amazonaws.com/beermapping/locations/CrpntrStE.jpg","0","https://s3.amazonaws.com/beermapping/locations/CrpntrStE.jpg","800"
"","","","","","18065","","","","","",""
"","","","","","270","","","","","",""
"","","","","","2263","","","","","",""
"","","","","","21154","","","","","",""
"","","","","","2707","","","","","",""
"Exterior","CharmCity79","https://beermapping.com/account/665","https://beermapping.com/maps/reviews/images.php?img=866","200","2265","2008-01-13 13:07:29","866","https://s3.amazonaws.com/beermapping/locations/500x500_14f95fe516182cee64e0fb3c7f17f6b4.jpg","0","https://s3.amazonaws.com/beermapping/locations/500x500_14f95fe516182cee64e0fb3c7f17f6b4.jpg","150"
"Coakley's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=789","600","6520","2007-12-27 18:37:45","789","https://s3.amazonaws.com/beermapping/locations/Coakleys.jpg","0","https://s3.amazonaws.com/beermapping/locations/Coakleys.jpg","800"
"","","","","","10886","","","","","",""
"","","","","","18934","","","","","",""
"","","","","","2710","","","","","",""
"","","","","","8496","","","","","",""
"","","","","","21252","","","","","",""
"","","","","","17915","","","","","",""
"","","","","","2266","","","","","",""
"","","","","","2717","","","","","",""
"","","","","","16510","","","","","",""
"","","","","","19710","","","","","",""
"","","","","","2718","","","","","",""
"","","","","","20407","","","","","",""
"","","","","","21171","","","","","",""
"","","","","","11946","","","","","",""
"","","","","","2323","","","","","",""
"","","","","","7099","","","","","",""
"","","","","","2267","","","","","",""
"","","","","","2268","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5501","451","380","2013-03-14 13:59:57","5501","https://s3.amazonaws.com/beermapping/locations/duclaw__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/duclaw__Medium_.jpg","800"
"DuClaw Bel Air entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=780","600","381","2007-12-21 08:03:50","780","https://s3.amazonaws.com/beermapping/locations/DClwBAe.jpg","0","https://s3.amazonaws.com/beermapping/locations/DClwBAe.jpg","800"
"","","","","","382","","","","","",""
"Landing soon!","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3597","600","11157","2009-09-28 18:34:23","3597","https://s3.amazonaws.com/beermapping/locations/DuClwBWI.jpg","0","https://s3.amazonaws.com/beermapping/locations/DuClwBWI.jpg","800"
"","","","","","18465","","","","","",""
"","","","","","2271","","","","","",""
"Eastern Shore entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3993","600","11197","2010-04-09 07:43:20","3993","https://s3.amazonaws.com/beermapping/locations/EShoreE.jpg","0","https://s3.amazonaws.com/beermapping/locations/EShoreE.jpg","800"
"","","","","","403","","","","","",""
"Evolution entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3560","600","10837","2009-09-25 13:05:37","3560","https://s3.amazonaws.com/beermapping/locations/EvoE.jpg","0","https://s3.amazonaws.com/beermapping/locations/EvoE.jpg","800"
"","","","","","12741","","","","","",""
"","","","","","20218","","","","","",""
"","","","","","2719","","","","","",""
"","","","","","11944","","","","","",""
"","","","","","13177","","","","","",""
"","","","","","2276","","","","","",""
"","","","","","4621","","","","","",""
"","","","","","7956","","","","","",""
"","","","","","15236","","","","","",""
"","","","","","17939","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5457","540","467","2013-01-29 10:17:54","5457","https://s3.amazonaws.com/beermapping/locations/franklin.jpg","0","https://s3.amazonaws.com/beermapping/locations/franklin.jpg","720"
"","","","","","17441","","","","","",""
"","","","","","2720","","","","","",""
"","","","","","15969","","","","","",""
"","","","","","19990","","","","","",""
"","","","","","19102","","","","","",""
"","","","","","20317","","","","","",""
"","","","","","11737","","","","","",""
"","","","","","2279","","","","","",""
"","","","","","16440","","","","","",""
"","","","","","10921","","","","","",""
"","","","","","5307","","","","","",""
"","","","","","2280","","","","","",""
"","","","","","11736","","","","","",""
"","","","","","20316","","","","","",""
"","","","","","1289","","","","","",""
"","","","","","6510","","","","","",""
"","","","","","2722","","","","","",""
"","","","","","15723","","","","","",""
"","","","","","297","","","","","",""
"","","","","","17946","","","","","",""
"","","","","","2287","","","","","",""
"","","","","","15976","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5979","768","6712","2014-06-30 13:24:35","5979","https://s3.amazonaws.com/beermapping/locations/fin_city__Medium_.jpg","0","https://s3.amazonaws.com/beermapping/locations/fin_city__Medium_.jpg","1362"
"","","","","","14310","","","","","",""
"","","","","","12391","","","","","",""
"","","","","","20264","","","","","",""
"","","","","","4008","","","","","",""
"","","","","","19711","","","","","",""
"","","","","","2723","","","","","",""
"","","","","","11517","","","","","",""
"","","","","","11947","","","","","",""
"","","","","","2290","","","","","",""
"Judge's Bench tap's","spikbeatz","https://beermapping.com/account/7180","https://beermapping.com/maps/reviews/images.php?img=4530","525","7616","2011-03-18 02:13:42","4530","https://s3.amazonaws.com/beermapping/locations/DSCN4753.jpg","0","https://s3.amazonaws.com/beermapping/locations/DSCN4753.jpg","700"
"","","","","","20219","","","","","",""
"","","","","","7960","","","","","",""
"","","","","","13561","","","","","",""
"","","","","","6433","","","","","",""
"Laurrapin entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=788","600","6513","2007-12-27 18:33:31","788","https://s3.amazonaws.com/beermapping/locations/Laurrapin.jpg","0","https://s3.amazonaws.com/beermapping/locations/Laurrapin.jpg","800"
"","","","","","15854","","","","","",""
"","","","","","15375","","","","","",""
"","","","","","17154","","","","","",""
"","","","","","2724","","","","","",""
"","","","","","6502","","","","","",""
"","","","","","6503","","","","","",""
"","","","","","2294","","","","","",""
"","","","","","11941","","","","","",""
"Macgregor's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=787","600","6514","2007-12-27 18:32:41","787","https://s3.amazonaws.com/beermapping/locations/MacGregors.jpg","0","https://s3.amazonaws.com/beermapping/locations/MacGregors.jpg","800"
"","","","","","20089","","","","","",""
"","","","","","6504","","","","","",""
"","","","","","6505","","","","","",""
"","","","","","2295","","","","","",""
"","","","","","2297","","","","","",""
"","","","","","20088","","","","","",""
"","","","","","19935","","","","","",""
"","","","","","3325","","","","","",""
"Entrance to the taphouse","BeerSox","https://beermapping.com/account/18","https://beermapping.com/maps/reviews/images.php?img=225","600","2298","2007-07-15 17:59:11","225","https://s3.amazonaws.com/beermapping/locations/maxtap.jpg","0","https://s3.amazonaws.com/beermapping/locations/maxtap.jpg","800"
"","","","","","2299","","","","","",""
"","","","","","15975","","","","","",""
"","","","","","2300","","","","","",""
"","","","","","18052","","","","","",""
"","","","","","15751","","","","","",""
"","","","","","16327","","","","","",""
"","","","","","20409","","","","","",""
"","","","","","13132","","","","","",""
"","","","","","2301","","","","","",""
"","","","","","9987","","","","","",""
"","","","","","6480","","","","","",""
"","","","","","7938","","","","","",""
"","","","","","19847","","","","","",""
"","","","","","16217","","","","","",""
"","","","","","3479","","","","","",""
"","","","","","6494","","","","","",""
"","","","","","17122","","","","","",""
"","","","","","17465","","","","","",""
"","","","","","2727","","","","","",""
"Obrycki's entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3628","600","11175","2009-10-02 12:47:47","3628","https://s3.amazonaws.com/beermapping/locations/ObrkiE.jpg","0","https://s3.amazonaws.com/beermapping/locations/ObrkiE.jpg","800"
"","","","","","19104","","","","","",""
"","","","","","16152","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5470","719","11633","2013-01-29 13:15:43","5470","https://s3.amazonaws.com/beermapping/locations/olddom.jpg","0","https://s3.amazonaws.com/beermapping/locations/olddom.jpg","674"
"","","","","","16326","","","","","",""
"","","","","","11503","","","","","",""
"","","","","","2728","","","","","",""
"","","","","","20215","","","","","",""
"","","","","","2305","","","","","",""
"","","","","","11735","","","","","",""
"","","","","","5429","","","","","",""
"","","","","","18067","","","","","",""
"","","","","","2306","","","","","",""
"","","","","","16964","","","","","",""
"","","","","","7033","","","","","",""
"","","","","","3898","","","","","",""
"","","","","","2307","","","","","",""
"","","","","","2729","","","","","",""
"","","","","","18811","","","","","",""
"","","","","","2308","","","","","",""
"","","","","","4006","","","","","",""
"","","","","","2309","","","","","",""
"Pratt","bobcat78","https://beermapping.com/account/1178","https://beermapping.com/maps/reviews/images.php?img=4391","120","1408","2011-01-05 21:59:12","4391","https://s3.amazonaws.com/beermapping/locations/th_WharfRat.jpg","0","https://s3.amazonaws.com/beermapping/locations/th_WharfRat.jpg","160"
"","","","","","6584","","","","","",""
"","","","","","16531","","","","","",""
"","","","","","20318","","","","","",""
"","","","","","4538","","","","","",""
"","","","","","17562","","","","","",""
"","","","","","2310","","","","","",""
"","","","","","2311","","","","","",""
"","","","","","11972","","","","","",""
"","","","","","11971","","","","","",""
"","","","","","2312","","","","","",""
"","","","","","11159","","","","","",""
"","","","","","11965","","","","","",""
"","","","","","19447","","","","","",""
"","","","","","20408","","","","","",""
"","","","","","20265","","","","","",""
"Red Brick entry","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=784","600","1058","2007-12-27 10:33:57","784","https://s3.amazonaws.com/beermapping/locations/RBkStaE2.jpg","0","https://s3.amazonaws.com/beermapping/locations/RBkStaE2.jpg","800"
"","","","","","19841","","","","","",""
"","","","","","2313","","","","","",""
"","","","","","2731","","","","","",""
"","","","","","14513","","","","","",""
"","","","","","1090","","","","","",""
"","","","","","21181","","","","","",""
"","","","","","6193","","","","","",""
"","","","","","6269","","","","","",""
"","","","","","2316","","","","","",""
"","","","","","10667","","","","","",""
"","","","","","11945","","","","","",""
"","","","","","20266","","","","","",""
"","habanero56","https://beermapping.com/account/885","https://beermapping.com/maps/reviews/images.php?img=5463","540","10953","2013-01-29 11:29:31","5463","https://s3.amazonaws.com/beermapping/locations/ruddyduck.jpg","0","https://s3.amazonaws.com/beermapping/locations/ruddyduck.jpg","720"
"","","","","","16945","","","","","",""
"","","","","","2317","","","","","",""
"","","","","","6292","","","","","",""
"","","","","","19846","","","","","",""
"","","","","","2320","","","","","",""
"","","","","","17845","","","","","",""
"","","","","","2733","","","","","",""
"","","","","","17747","","","","","",""
"","","","","","7988","","","","","",""
"","","","","","2322","","","","","",""
"","","","","","16896","","","","","",""
"","","","","","20531","","","","","",""
"","","","","","13507","","","","","",""
"","","","","","6129","","","","","",""
"","","","","","13639","","","","","",""
"","","","","","15965","","","","","",""
"","","","","","16525","","","","","",""
"","","","","","20995","","","","","",""
"","","","","","11302","","","","","",""
"","","","","","20777","","","","","",""
"Thirsty Brewer sign","BahHumBrew","https://beermapping.com/account/148","https://beermapping.com/maps/reviews/images.php?img=3498","600","3162","2009-09-06 09:08:41","3498","https://s3.amazonaws.com/beermapping/locations/ThstyBwrS.jpg","0","https://s3.amazonaws.com/beermapping/locations/ThstyBwrS.jpg","800"
"","","","","","9821","","","","","",""
