blogmap,city,country,id,imagecount,name,overall,phone,proxylink,reviewlink,state,status,street,zip
http://beermapping.com/maps/blogproxy.php?locid=19875andamp;d=1andamp;type=norm,Penn Yan,United States,19875,0,LyonSmith Brewing Co,0,,http://beermapping.com/maps/proxymaps.php?locid=19875andamp;d=5,https://beermapping.com/location/19875,NY,Brewery,138 Walter St,14527
http://beermapping.com/maps/blogproxy.php?locid=16932andamp;d=1andamp;type=norm,Amherst,United States,16932,0,Macgregors' - Amherst,0,716-725-0720,http://beermapping.com/maps/proxymaps.php?locid=16932andamp;d=5,https://beermapping.com/location/16932,NY,Beer Bar,4350 Maple Road,14609
http://beermapping.com/maps/blogproxy.php?locid=12417andamp;d=1andamp;type=norm,Canandaigua,United States,12417,0,MacGregors' - Canandaigua,0,(585) 394-8080\xc3\xa2\xe2\x82\xac\xc5\xbd,http://beermapping.com/maps/proxymaps.php?locid=12417andamp;d=5,https://beermapping.com/location/12417,NY,Beer Bar,759 South Main Street,14424
http://beermapping.com/maps/blogproxy.php?locid=16933andamp;d=1andamp;type=norm,Rochester,United States,16933,0,Macgregors' - East Avenue,0,585-413-3744,http://beermapping.com/maps/proxymaps.php?locid=16933andamp;d=5,https://beermapping.com/location/16933,NY,Beer Bar,355 - 359 East Avenue,14604
http://beermapping.com/maps/blogproxy.php?locid=16930andamp;d=1andamp;type=norm,Rochester,United States,16930,0,Macgregors' - Gates,0,585-247-7860,http://beermapping.com/maps/proxymaps.php?locid=16930andamp;d=5,https://beermapping.com/location/16930,NY,Beer Bar,607 Coldwater Rd,14624
http://beermapping.com/maps/blogproxy.php?locid=16929andamp;d=1andamp;type=norm,Rochester,United States,16929,0,Macgregors' - Henrietta,0,585-427-8410,http://beermapping.com/maps/proxymaps.php?locid=16929andamp;d=5,https://beermapping.com/location/16929,NY,Beer Bar,300 Jefferson Rd,14623
http://beermapping.com/maps/blogproxy.php?locid=16931andamp;d=1andamp;type=norm,Rochester,United States,16931,0,Macgregors' - Penfield,0,585-288-8630,http://beermapping.com/maps/proxymaps.php?locid=16931andamp;d=5,https://beermapping.com/location/16931,NY,Beer Bar,1129 Empire Blvd,14609
http://beermapping.com/maps/blogproxy.php?locid=15559andamp;d=1andamp;type=norm,Schenectady,United States,15559,0,Mad Jack Brewing Co.,0,(518) 348-7999,http://beermapping.com/maps/proxymaps.php?locid=15559andamp;d=5,https://beermapping.com/location/15559,NY,Brewpub,237 Union Street,12305
http://beermapping.com/maps/blogproxy.php?locid=14051andamp;d=1andamp;type=norm,Watertown,United States,14051,0,Maggie's on the River,0,(315) 405-4239,http://beermapping.com/maps/proxymaps.php?locid=14051andamp;d=5,https://beermapping.com/location/14051,NY,Beer Bar,500 Newell Street,13601
http://beermapping.com/maps/blogproxy.php?locid=1672andamp;d=1andamp;type=norm,New York,United States,1672,0,Maggie's Place,0,(212) 753-5757,http://beermapping.com/maps/proxymaps.php?locid=1672andamp;d=5,https://beermapping.com/location/1672,NY,Beer Bar,21 E. 47th St.,10017
http://beermapping.com/maps/blogproxy.php?locid=1673andamp;d=1andamp;type=norm,New York,United States,1673,0,Manchester Pub,49.9999,(212) 223-7484 ,http://beermapping.com/maps/proxymaps.php?locid=1673andamp;d=5,https://beermapping.com/location/1673,NY,Beer Bar,920 2nd Ave.,10017
http://beermapping.com/maps/blogproxy.php?locid=10868andamp;d=1andamp;type=norm,Marcy,United States,10868,0,Marcy Discount Beverage Center,0,(315) 736-3993,http://beermapping.com/maps/proxymaps.php?locid=10868andamp;d=5,https://beermapping.com/location/10868,NY,Beer Store,9270 River Rd,13403
http://beermapping.com/maps/blogproxy.php?locid=1604andamp;d=1andamp;type=norm,Brooklyn,United States,1604,0,"Mark Bar, The",0,(718) 349-2340,http://beermapping.com/maps/proxymaps.php?locid=1604andamp;d=5,https://beermapping.com/location/1604,NY,Beer Bar,1025 Manhattan Avenue,11222
http://beermapping.com/maps/blogproxy.php?locid=814andamp;d=1andamp;type=norm,Corning,United States,814,1,Market Street Brewing Co. and Restaurant,81.111033333334,(607) 936-2337,http://beermapping.com/maps/proxymaps.php?locid=814andamp;d=5,https://beermapping.com/location/814,NY,Brewpub,63-65 West Market St.,14830
http://beermapping.com/maps/blogproxy.php?locid=1674andamp;d=1andamp;type=norm,New York,United States,1674,0,Markt,0,(212) 727-3314 ,http://beermapping.com/maps/proxymaps.php?locid=1674andamp;d=5,https://beermapping.com/location/1674,NY,Beer Bar,401 West 14 St.,10014
http://beermapping.com/maps/blogproxy.php?locid=1675andamp;d=1andamp;type=norm,New York,United States,1675,0,Marseille,0,(212) 333-3410,http://beermapping.com/maps/proxymaps.php?locid=1675andamp;d=5,https://beermapping.com/location/1675,NY,Beer Bar,630 9th Ave,10036
http://beermapping.com/maps/blogproxy.php?locid=4089andamp;d=1andamp;type=norm,Sterling,United States,4089,0,Martin's Honey Farm and Meadery,0,(315) 947-5965,http://beermapping.com/maps/proxymaps.php?locid=4089andamp;d=5,https://beermapping.com/location/4089,NY,Brewery,14699 Center Road,13156
http://beermapping.com/maps/blogproxy.php?locid=1605andamp;d=1andamp;type=norm,Brooklyn,United States,1605,0,Matchless,0,(718) 383-5333 ,http://beermapping.com/maps/proxymaps.php?locid=1605andamp;d=5,https://beermapping.com/location/1605,NY,Beer Bar,557 Manhattan Avenue,11222
http://beermapping.com/maps/blogproxy.php?locid=819andamp;d=1andamp;type=norm,Utica,United States,819,0,"Matt Brewing Company, The",86.111116666666,(315) 624-2400,http://beermapping.com/maps/proxymaps.php?locid=819andamp;d=5,https://beermapping.com/location/819,NY,Brewery,"811 Edward St, Brewhouse Square",13502
http://beermapping.com/maps/blogproxy.php?locid=14250andamp;d=1andamp;type=norm,Potsdam,United States,14250,0,Maxfields Restaurant and Bar,0,(315) 265-3796,http://beermapping.com/maps/proxymaps.php?locid=14250andamp;d=5,https://beermapping.com/location/14250,NY,Beer Bar,15 Market St,13676
http://beermapping.com/maps/blogproxy.php?locid=15141andamp;d=1andamp;type=norm,Islip,United States,15141,0,Maxwell's,0,(631) 210-0011,http://beermapping.com/maps/proxymaps.php?locid=15141andamp;d=5,https://beermapping.com/location/15141,NY,Beer Bar,501 Main St,11751
http://beermapping.com/maps/blogproxy.php?locid=1676andamp;d=1andamp;type=norm,New York,United States,1676,0,McSorley's Old Ale House,53.8888,(212) 473-9148 ,http://beermapping.com/maps/proxymaps.php?locid=1676andamp;d=5,https://beermapping.com/location/1676,NY,Beer Bar,15 E. Seventh Street,10003
http://beermapping.com/maps/blogproxy.php?locid=17713andamp;d=1andamp;type=norm,Glen Falls,United States,17713,0,Mean Max Brew Works,0,(518) 232-5271,http://beermapping.com/maps/proxymaps.php?locid=17713andamp;d=5,https://beermapping.com/location/17713,NY,Brewery,193 Glen Street,12801
http://beermapping.com/maps/blogproxy.php?locid=20751andamp;d=1andamp;type=norm,Albany,United States,20751,0,Merry Monk - Albany,0,513-463-6665,http://beermapping.com/maps/proxymaps.php?locid=20751andamp;d=5,https://beermapping.com/location/20751,NY,Beer Bar,90 North Pearl St,12207
http://beermapping.com/maps/blogproxy.php?locid=20752andamp;d=1andamp;type=norm,Saratoga,United States,20752,0,Merry Monk - Saratoga,0,518-584-6665,http://beermapping.com/maps/proxymaps.php?locid=20752andamp;d=5,https://beermapping.com/location/20752,NY,Beer Bar,84 Henry St,12866
http://beermapping.com/maps/blogproxy.php?locid=15302andamp;d=1andamp;type=norm,Astoria,United States,15302,0,MexiQ Kitchen and Draught,0,(718) 626-0333,http://beermapping.com/maps/proxymaps.php?locid=15302andamp;d=5,https://beermapping.com/location/15302,NY,Beer Bar,37-11 30th Avenue,11103
http://beermapping.com/maps/blogproxy.php?locid=1677andamp;d=1andamp;type=norm,New York,United States,1677,0,Mickey's Blue Room,0,(212) 375-0723 ,http://beermapping.com/maps/proxymaps.php?locid=1677andamp;d=5,https://beermapping.com/location/1677,NY,Beer Bar,171 Avenue C,10009
http://beermapping.com/maps/blogproxy.php?locid=849andamp;d=1andamp;type=norm,Syracuse,United States,849,0,"Middle Ages Brewing Co., Ltd.",83.333375,(315) 476-4250,http://beermapping.com/maps/proxymaps.php?locid=849andamp;d=5,https://beermapping.com/location/849,NY,Brewery,120 Wilkinson Street,13204
http://beermapping.com/maps/blogproxy.php?locid=1743andamp;d=1andamp;type=norm,New York,United States,1743,0,Milano Market,0,(212) 665-9500 ,http://beermapping.com/maps/proxymaps.php?locid=1743andamp;d=5,https://beermapping.com/location/1743,NY,Beer Store,2892 Broadway,10025
http://beermapping.com/maps/blogproxy.php?locid=15470andamp;d=1andamp;type=norm,Himrod,United States,15470,0,Miles Craft Ales,0,(607) 243-7742,http://beermapping.com/maps/proxymaps.php?locid=15470andamp;d=5,https://beermapping.com/location/15470,NY,Brewery,168 Randall Crossing Road,14842
http://beermapping.com/maps/blogproxy.php?locid=18470andamp;d=1andamp;type=norm,Poughkeepsie,United States,18470,0,Mill House Brewing Company,78.3333,845-485-2739,http://beermapping.com/maps/proxymaps.php?locid=18470andamp;d=5,https://beermapping.com/location/18470,NY,Brewpub,289 Mill Street,12601
http://beermapping.com/maps/blogproxy.php?locid=17161andamp;d=1andamp;type=norm,Warwick,United States,17161,0,Mistucky Creek Homebrew and Wine Making Supplies,0,845-988-4677,http://beermapping.com/maps/proxymaps.php?locid=17161andamp;d=5,https://beermapping.com/location/17161,NY,Homebrew,331 Rt 94,10990
http://beermapping.com/maps/blogproxy.php?locid=1678andamp;d=1andamp;type=norm,New York,United States,1678,0,Molly's Pub and Restaurant - Shebeen,0,(212) 889-3361,http://beermapping.com/maps/proxymaps.php?locid=1678andamp;d=5,https://beermapping.com/location/1678,NY,Beer Bar,287 3rd Ave,10010
http://beermapping.com/maps/blogproxy.php?locid=16063andamp;d=1andamp;type=norm,Long Beach,United States,16063,0,Monarch Beverage,0,(516) 432-6767,http://beermapping.com/maps/proxymaps.php?locid=16063andamp;d=5,https://beermapping.com/location/16063,NY,Beer Store,505 Long Beach Blvd.,11561
http://beermapping.com/maps/blogproxy.php?locid=18513andamp;d=1andamp;type=norm,Montauk,United States,18513,0,Montauk Brewing Company,79.166575,(631) 668-8471,http://beermapping.com/maps/proxymaps.php?locid=18513andamp;d=5,https://beermapping.com/location/18513,NY,Brewery,62 South Erie Avenue,11954
http://beermapping.com/maps/blogproxy.php?locid=871andamp;d=1andamp;type=norm,Seneca Falls,United States,871,0,Montezuma Winery (and Meadery),0,(315) 568-8190,http://beermapping.com/maps/proxymaps.php?locid=871andamp;d=5,https://beermapping.com/location/871,NY,Brewery,2981 Auburn Road,13148
http://beermapping.com/maps/blogproxy.php?locid=19566andamp;d=1andamp;type=norm,Williamsville,United States,19566,0,Moor Pat,0,(716) 810-9957,http://beermapping.com/maps/proxymaps.php?locid=19566andamp;d=5,https://beermapping.com/location/19566,NY,Beer Bar,78 E Spring St,14221
http://beermapping.com/maps/blogproxy.php?locid=1744andamp;d=1andamp;type=norm,New York,United States,1744,0,Morton Williams University Supermarket,0,(212) 316-2349 ,http://beermapping.com/maps/proxymaps.php?locid=1744andamp;d=5,https://beermapping.com/location/1744,NY,Beer Store,2941 Broadway,10025
http://beermapping.com/maps/blogproxy.php?locid=18512andamp;d=1andamp;type=norm,Riverhead,United States,18512,0,Moustache Brewing Company,90,(631) 591-3250,http://beermapping.com/maps/proxymaps.php?locid=18512andamp;d=5,https://beermapping.com/location/18512,NY,Brewery,400 Hallett Ave.,11901
http://beermapping.com/maps/blogproxy.php?locid=18175andamp;d=1andamp;type=norm,Astoria,United States,18175,0,MP Taverna,0,(718) 777-2187,http://beermapping.com/maps/proxymaps.php?locid=18175andamp;d=5,https://beermapping.com/location/18175,NY,Beer Bar,31-29 Ditmars Boulevard,11105
http://beermapping.com/maps/blogproxy.php?locid=19570andamp;d=1andamp;type=norm,Buffalo,United States,19570,0,Mr. Goodbar,0,(716) 882-4000,http://beermapping.com/maps/proxymaps.php?locid=19570andamp;d=5,https://beermapping.com/location/19570,NY,Beer Bar,1110 Elmwood Ave,14222
http://beermapping.com/maps/blogproxy.php?locid=1606andamp;d=1andamp;type=norm,Brooklyn,United States,1606,3,Mug's Ale House,0,(718) 384-8494,http://beermapping.com/maps/proxymaps.php?locid=1606andamp;d=5,https://beermapping.com/location/1606,NY,Beer Bar,125 Bedford Ave,11211
http://beermapping.com/maps/blogproxy.php?locid=14203andamp;d=1andamp;type=norm,Utica,United States,14203,0,Nail Creek Pub and Brewery,0,(315) 793-7593,http://beermapping.com/maps/proxymaps.php?locid=14203andamp;d=5,https://beermapping.com/location/14203,NY,Brewpub,720 Varick Street,13502
http://beermapping.com/maps/blogproxy.php?locid=13294andamp;d=1andamp;type=norm,Canandaigua,United States,13294,0,Naked Dove,0,(585) 396-2537,http://beermapping.com/maps/proxymaps.php?locid=13294andamp;d=5,https://beermapping.com/location/13294,NY,Brewery,4048 Routes 5 and 20,14424
http://beermapping.com/maps/blogproxy.php?locid=19257andamp;d=1andamp;type=norm,Bloomfield,United States,19257,0,Nedloh Brewing Co,0,585-360-7272,http://beermapping.com/maps/proxymaps.php?locid=19257andamp;d=5,https://beermapping.com/location/19257,NY,Brewery,6621 State Route 5 and 20,14469
http://beermapping.com/maps/blogproxy.php?locid=1745andamp;d=1andamp;type=norm,New York,United States,1745,0,New Beer Distributors,64.166775,(212) 473-8757 ,http://beermapping.com/maps/proxymaps.php?locid=1745andamp;d=5,https://beermapping.com/location/1745,NY,Beer Store,167 Chrystie St.,10002
http://beermapping.com/maps/blogproxy.php?locid=1746andamp;d=1andamp;type=norm,New York,United States,1746,0,New York Beverage,0,(212) 831-4000,http://beermapping.com/maps/proxymaps.php?locid=1746andamp;d=5,https://beermapping.com/location/1746,NY,Beer Store,207 East 123rd Street,10027
http://beermapping.com/maps/blogproxy.php?locid=15908andamp;d=1andamp;type=norm,Newburgh,United States,15908,0,Newburgh Brewign Company,66.66675,(845) 569-2337,http://beermapping.com/maps/proxymaps.php?locid=15908andamp;d=5,https://beermapping.com/location/15908,NY,Brewery,88 South Colden Street,12550
http://beermapping.com/maps/blogproxy.php?locid=9802andamp;d=1andamp;type=norm,Buffalo,United States,9802,0,Niagara Tradition Homebrew Supply,0,(800) 283-4418,http://beermapping.com/maps/proxymaps.php?locid=9802andamp;d=5,https://beermapping.com/location/9802,NY,Homebrew,1296 Sheridan Drive,14217
http://beermapping.com/maps/blogproxy.php?locid=14983andamp;d=1andamp;type=norm,Syracuse,United States,14983,0,Nibsy's Pub,0,(315) 476-8423,http://beermapping.com/maps/proxymaps.php?locid=14983andamp;d=5,https://beermapping.com/location/14983,NY,Beer Bar,201 Ulster Street,13204
http://beermapping.com/maps/blogproxy.php?locid=12803andamp;d=1andamp;type=norm,New York,United States,12803,0,Nice Matin,0,(212) 873-6423,http://beermapping.com/maps/proxymaps.php?locid=12803andamp;d=5,https://beermapping.com/location/12803,NY,Beer Bar,201 West 79th St.,10024
http://beermapping.com/maps/blogproxy.php?locid=16981andamp;d=1andamp;type=norm,Endicott,United States,16981,0,"North Brewery, The",73.3334,607-785-0524,http://beermapping.com/maps/proxymaps.php?locid=16981andamp;d=5,https://beermapping.com/location/16981,NY,Brewery,110 Washington Avenue,13760
http://beermapping.com/maps/blogproxy.php?locid=6838andamp;d=1andamp;type=norm,Staten Island,United States,6838,0,Nurnberger Bierhaus,0,(718) 816-7461,http://beermapping.com/maps/proxymaps.php?locid=6838andamp;d=5,https://beermapping.com/location/6838,NY,Beer Bar,817 Castleton Ave,10310
http://beermapping.com/maps/blogproxy.php?locid=1679andamp;d=1andamp;type=norm,New York,United States,1679,0,Old Town Bar and Restaurant,0,(212) 529-6732 ,http://beermapping.com/maps/proxymaps.php?locid=1679andamp;d=5,https://beermapping.com/location/1679,NY,Beer Bar,45 East 18th St.,10003
http://beermapping.com/maps/blogproxy.php?locid=841andamp;d=1andamp;type=norm,Saratoga Springs,United States,841,0,Olde Saratoga Brewing Company,100,(518) 581-0492,http://beermapping.com/maps/proxymaps.php?locid=841andamp;d=5,https://beermapping.com/location/841,NY,Brewery,131 Excelsior Avenue,12866
http://beermapping.com/maps/blogproxy.php?locid=12204andamp;d=1andamp;type=norm,Albany,United States,12204,0,Oliver's Brew Crew,0,(518) 459-2767,http://beermapping.com/maps/proxymaps.php?locid=12204andamp;d=5,https://beermapping.com/location/12204,NY,Beer Store,105 Colvin Avenue,12206
http://beermapping.com/maps/blogproxy.php?locid=18096andamp;d=1andamp;type=norm,New York,United States,18096,0,One Mile House,0,646-559-0702,http://beermapping.com/maps/proxymaps.php?locid=18096andamp;d=5,https://beermapping.com/location/18096,NY,Beer Bar,10 Delancey Street,10002
http://beermapping.com/maps/blogproxy.php?locid=1680andamp;d=1andamp;type=norm,New York,United States,1680,0,"Onion, The",0,(212) 752-3615 ,http://beermapping.com/maps/proxymaps.php?locid=1680andamp;d=5,https://beermapping.com/location/1680,NY,Beer Bar,961 2nd Avenue,10022
http://beermapping.com/maps/blogproxy.php?locid=19225andamp;d=1andamp;type=norm,Brooklyn,United States,19225,0,Other Half Brewing,75.00005,(347) 987-3527,http://beermapping.com/maps/proxymaps.php?locid=19225andamp;d=5,https://beermapping.com/location/19225,NY,Brewery,195 Centre St,11231
http://beermapping.com/maps/blogproxy.php?locid=1681andamp;d=1andamp;type=norm,New York,United States,1681,0,"Otheroom, The",0,(212) 645-9758 ,http://beermapping.com/maps/proxymaps.php?locid=1681andamp;d=5,https://beermapping.com/location/1681,NY,Beer Bar,143 Perry St.,10014
http://beermapping.com/maps/blogproxy.php?locid=20483andamp;d=1andamp;type=norm,Plattsburgh,United States,20483,0,Oval Craft Brewing,0,518-324-2739,http://beermapping.com/maps/proxymaps.php?locid=20483andamp;d=5,https://beermapping.com/location/20483,NY,Brewery,111 Ohio Ave,12903
http://beermapping.com/maps/blogproxy.php?locid=19184andamp;d=1andamp;type=norm,Brooklyn,United States,19184,0,Owl Farm Bar,0,718-499-4988,http://beermapping.com/maps/proxymaps.php?locid=19184andamp;d=5,https://beermapping.com/location/19184,NY,Beer Bar,297 9th St,11215
http://beermapping.com/maps/blogproxy.php?locid=18511andamp;d=1andamp;type=norm,Oyster Bay,United States,18511,0,Oyster Bay Brewing Company,78.3333,(516) 802-5546,http://beermapping.com/maps/proxymaps.php?locid=18511andamp;d=5,https://beermapping.com/location/18511,NY,Brewery,76 South St,11771
http://beermapping.com/maps/blogproxy.php?locid=6845andamp;d=1andamp;type=norm,Brooklyn,United States,6845,0,Pacific Standard,0,718-858-1951,http://beermapping.com/maps/proxymaps.php?locid=6845andamp;d=5,https://beermapping.com/location/6845,NY,Beer Bar,82 4th Ave,11217
http://beermapping.com/maps/blogproxy.php?locid=17530andamp;d=1andamp;type=norm,Cornwall-on-Hudson,United States,17530,0,Painter's Resturant,0,(845) 534-2109,http://beermapping.com/maps/proxymaps.php?locid=17530andamp;d=5,https://beermapping.com/location/17530,NY,Beer Bar,266 Hudson St,12520
http://beermapping.com/maps/blogproxy.php?locid=18535andamp;d=1andamp;type=norm,Buffalo,United States,18535,3,Pan-American Grill and Brewery,51.66655,(716) 856-0062,http://beermapping.com/maps/proxymaps.php?locid=18535andamp;d=5,https://beermapping.com/location/18535,NY,Brewpub,391 Washington Street,14203
http://beermapping.com/maps/blogproxy.php?locid=18540andamp;d=1andamp;type=norm,Schroon Lake,United States,18540,0,Paradox Brewery,0,(518) 351-5036,http://beermapping.com/maps/proxymaps.php?locid=18540andamp;d=5,https://beermapping.com/location/18540,NY,Brewery,154 State Route 9,12870
http://beermapping.com/maps/blogproxy.php?locid=13101andamp;d=1andamp;type=norm,Kings Park,United States,13101,0,"Park Lounge, The",0,(631) 979-1351,http://beermapping.com/maps/proxymaps.php?locid=13101andamp;d=5,https://beermapping.com/location/13101,NY,Beer Bar,605 East Main Street,11754
http://beermapping.com/maps/blogproxy.php?locid=1607andamp;d=1andamp;type=norm,Brooklyn,United States,1607,0,Park Slope Ale House,0,(718) 788-1756 ,http://beermapping.com/maps/proxymaps.php?locid=1607andamp;d=5,https://beermapping.com/location/1607,NY,Beer Bar,356 6th Ave. (5th St.),11215
http://beermapping.com/maps/blogproxy.php?locid=5200andamp;d=1andamp;type=norm,Syracuse,United States,5200,0,Party Source Beverage,0,(315) 446-8281,http://beermapping.com/maps/proxymaps.php?locid=5200andamp;d=5,https://beermapping.com/location/5200,NY,Beer Store,2646 Erie Blvd,13224
http://beermapping.com/maps/blogproxy.php?locid=18539andamp;d=1andamp;type=norm,New York,United States,18539,0,Paulaner NYC Brauhaus and Restaurant,0,(212) 780-0300,http://beermapping.com/maps/proxymaps.php?locid=18539andamp;d=5,https://beermapping.com/location/18539,NY,Brewpub,265 Bowery,10002
http://beermapping.com/maps/blogproxy.php?locid=989andamp;d=1andamp;type=norm,Buffalo,United States,989,0,Pearl Street Grill And Brewery,83.33335,(716) 856-2337,http://beermapping.com/maps/proxymaps.php?locid=989andamp;d=5,https://beermapping.com/location/989,NY,Brewpub,76 Pearl Street,14202
http://beermapping.com/maps/blogproxy.php?locid=1682andamp;d=1andamp;type=norm,New York,United States,1682,0,"Peculier Pub, The",76.666783333334,(212) 353-1327 ,http://beermapping.com/maps/proxymaps.php?locid=1682andamp;d=5,https://beermapping.com/location/1682,NY,Beer Bar,145 Bleeker Street,10012
http://beermapping.com/maps/blogproxy.php?locid=9883andamp;d=1andamp;type=norm,Peekskill,United States,9883,1,"Peekskill Brewery, The",83.33335,(914) 734-2337,http://beermapping.com/maps/proxymaps.php?locid=9883andamp;d=5,https://beermapping.com/location/9883,NY,Brewpub,55 Hudson Ave,10566
http://beermapping.com/maps/blogproxy.php?locid=1683andamp;d=1andamp;type=norm,New York,United States,1683,0,Petite Abeille - E. 20th Street,0,(212) 727-1505,http://beermapping.com/maps/proxymaps.php?locid=1683andamp;d=5,https://beermapping.com/location/1683,NY,Beer Bar,401 East 20th Street,10010
http://beermapping.com/maps/blogproxy.php?locid=1684andamp;d=1andamp;type=norm,New York,United States,1684,0,Petite Abeille - Hudson Street,0,(212) 741-6479 ,http://beermapping.com/maps/proxymaps.php?locid=1684andamp;d=5,https://beermapping.com/location/1684,NY,Beer Bar,466 Hudson St.,10014
http://beermapping.com/maps/blogproxy.php?locid=1685andamp;d=1andamp;type=norm,New York,United States,1685,0,Petite Abeille - W. Broadway,0,(212) 791-1360 ,http://beermapping.com/maps/proxymaps.php?locid=1685andamp;d=5,https://beermapping.com/location/1685,NY,Beer Bar,134 West Broadway,10013
http://beermapping.com/maps/blogproxy.php?locid=2936andamp;d=1andamp;type=norm,New York,United States,2936,0,"Pinch Bar and Grille, The",0,212-982-5222,http://beermapping.com/maps/proxymaps.php?locid=2936andamp;d=5,https://beermapping.com/location/2936,NY,Beer Bar,237 Sullivan Street,10012
http://beermapping.com/maps/blogproxy.php?locid=1747andamp;d=1andamp;type=norm,New York,United States,1747,0,Pioneer Supermarket,58.3336,212-874-9506 ,http://beermapping.com/maps/proxymaps.php?locid=1747andamp;d=5,https://beermapping.com/location/1747,NY,Beer Store,289 Columbus Avenue,10023
http://beermapping.com/maps/blogproxy.php?locid=16698andamp;d=1andamp;type=norm,Williamsville,United States,16698,0,Pizza Plant - Transit Road,0,716-632-0800,http://beermapping.com/maps/proxymaps.php?locid=16698andamp;d=5,https://beermapping.com/location/16698,NY,Beer Bar,7770 Transit Road,14221
http://beermapping.com/maps/blogproxy.php?locid=7035andamp;d=1andamp;type=norm,Franklin Square,United States,7035,0,Platteduetsche Park,0,516-354-3131,http://beermapping.com/maps/proxymaps.php?locid=7035andamp;d=5,https://beermapping.com/location/7035,NY,Beer Bar,1132 Hempstead Turnpike,11010
http://beermapping.com/maps/blogproxy.php?locid=11622andamp;d=1andamp;type=norm,New York,United States,11622,0,"Pony Bar, The",0,(212) 586-2707,http://beermapping.com/maps/proxymaps.php?locid=11622andamp;d=5,https://beermapping.com/location/11622,NY,Beer Bar,637 10th Ave,10036
http://beermapping.com/maps/blogproxy.php?locid=12960andamp;d=1andamp;type=norm,Port Chester,United States,12960,0,Port Chester Beer Distributors,0,(914) 939-2020,http://beermapping.com/maps/proxymaps.php?locid=12960andamp;d=5,https://beermapping.com/location/12960,NY,Beer Store,315 North Main Street ,10573
http://beermapping.com/maps/blogproxy.php?locid=7919andamp;d=1andamp;type=norm,Port Jefferson Station,United States,7919,0,Port Jeff Beverage Center,0,(631) 473-1818,http://beermapping.com/maps/proxymaps.php?locid=7919andamp;d=5,https://beermapping.com/location/7919,NY,Beer Store,5 Railroad Avenue,11776
http://beermapping.com/maps/blogproxy.php?locid=14389andamp;d=1andamp;type=norm,Port Jefferson,United States,14389,0,Port Jeff Brewing Company,76.66665,(631) 473-1414,http://beermapping.com/maps/proxymaps.php?locid=14389andamp;d=5,https://beermapping.com/location/14389,NY,Brewery,22 Mill Creek Road,11777
http://beermapping.com/maps/blogproxy.php?locid=6336andamp;d=1andamp;type=norm,New York,United States,6336,0,Pound and Pence,0,212-716-1140,http://beermapping.com/maps/proxymaps.php?locid=6336andamp;d=5,https://beermapping.com/location/6336,NY,Beer Bar,55 Liberty Street,10005
http://beermapping.com/maps/blogproxy.php?locid=12331andamp;d=1andamp;type=norm,Buffalo,United States,12331,0,Premier Gourmet,0,(716) 877-3574,http://beermapping.com/maps/proxymaps.php?locid=12331andamp;d=5,https://beermapping.com/location/12331,NY,Beer Store, 3465 Delaware,14217
http://beermapping.com/maps/blogproxy.php?locid=20171andamp;d=1andamp;type=norm,Auburn,United States,20171,0,Prison City Pub and Brewery,0,,http://beermapping.com/maps/proxymaps.php?locid=20171andamp;d=5,https://beermapping.com/location/20171,NY,Brewpub,28 State St,13021
http://beermapping.com/maps/blogproxy.php?locid=9652andamp;d=1andamp;type=norm,New York,United States,9652,0,Professor Thom's,0,(212) 260-9480,http://beermapping.com/maps/proxymaps.php?locid=9652andamp;d=5,https://beermapping.com/location/9652,NY,Beer Bar,219 2nd Avenue,10003
http://beermapping.com/maps/blogproxy.php?locid=1686andamp;d=1andamp;type=norm,New York,United States,1686,0,Puck Fair,0,(212) 431-1200 ,http://beermapping.com/maps/proxymaps.php?locid=1686andamp;d=5,https://beermapping.com/location/1686,NY,Beer Bar,298 Lafayette St.,10012
http://beermapping.com/maps/blogproxy.php?locid=1687andamp;d=1andamp;type=norm,New York,United States,1687,0,Puffy's Tavern,0,(212) 766-9159 ,http://beermapping.com/maps/proxymaps.php?locid=1687andamp;d=5,https://beermapping.com/location/1687,NY,Beer Bar,81 Hudson Street,10013
http://beermapping.com/maps/blogproxy.php?locid=20750andamp;d=1andamp;type=norm,Salem,United States,20750,0,R.S. Taylor and Sons Brewery,0,(518) 209-0474,http://beermapping.com/maps/proxymaps.php?locid=20750andamp;d=5,https://beermapping.com/location/20750,NY,Brewery,3602 County Rte 30,12865
http://beermapping.com/maps/blogproxy.php?locid=7496andamp;d=1andamp;type=norm,Brooklyn,United States,7496,0,Radegast Hall,0,(718) 963-3973,http://beermapping.com/maps/proxymaps.php?locid=7496andamp;d=5,https://beermapping.com/location/7496,NY,Beer Bar,113 N 3rd Street,11221
http://beermapping.com/maps/blogproxy.php?locid=9639andamp;d=1andamp;type=norm,New York,United States,9639,0,Rattle 'N' Hum,0,(212) 481-1586,http://beermapping.com/maps/proxymaps.php?locid=9639andamp;d=5,https://beermapping.com/location/9639,NY,Beer Bar,14 E 33rd St,10016
http://beermapping.com/maps/blogproxy.php?locid=12480andamp;d=1andamp;type=norm,Brooklyn,United States,12480,0,reBar,0,718.766.9110,http://beermapping.com/maps/proxymaps.php?locid=12480andamp;d=5,https://beermapping.com/location/12480,NY,Beer Bar,147 Front St,11201
